customer_id,age,gender,loyalty_member,join_date
C026489,53,Female,1,45192
C026490,44,Female,0,45535
C026491,21,Male,1,44555
C026492,41,Male,1,44846
C026493,31,Male,1,45296
C026494,35,Female,1,45901
C026495,52,Male,1,45097
C026496,59,Male,1,45414
C026497,30,Female,1,45752
C026498,70,Female,0,45765
C026499,46,Male,0,44838
C026500,50,Female,1,45142
C026501,22,Female,0,44282
C026502,32,Female,1,44596
C026503,53,Male,1,45361
C026504,20,Female,0,46081
C026505,34,Female,0,44947
C026506,26,Female,1,44620
C026507,40,Female,1,44380
C026508,53,Male,1,44671
C026509,28,Female,0,45236
C026510,32,Male,1,45503
C026511,38,Female,1,44281
C026512,46,Female,1,44487
C026513,65,Female,1,45925
C026514,50,Female,0,45973
C026515,29,Male,0,44816
C026516,57,Female,1,45128
C026517,19,Female,1,44381
C026518,55,Male,1,45870
C026519,51,Male,0,45669
C026520,40,Male,1,45701
C026521,59,Male,1,44606
C026522,43,Female,0,44921
C026523,24,Male,0,44693
C026524,44,Male,1,44589
C026525,21,Male,0,44995
C026526,32,Male,0,45300
C026527,44,Female,0,45098
C026528,32,Male,1,45165
C026529,38,Male,1,46011
C026530,30,Female,1,45029
C026531,63,Female,1,45050
C026532,24,Female,1,45157
C026533,18,Male,1,45110
C026534,45,Male,0,45809
C026535,66,Female,0,44598
C026536,54,Female,1,45083
C026537,23,Female,1,44277
C026538,67,Female,1,45445
C026539,66,Male,0,45286
C026540,23,Male,1,44424
C026541,51,Male,0,45120
C026542,68,Male,0,45314
C026543,43,Female,0,44995
C026544,34,Male,1,44632
C026545,32,Male,0,46048
C026546,45,Female,0,44554
C026547,65,Female,1,45730
C026548,58,Female,1,45663
C026549,40,Female,1,44282
C026550,54,Female,1,45476
C026551,70,Male,1,45961
C026552,56,Female,1,44372
C026553,64,Male,0,45184
C026554,47,Male,1,44363
C026555,69,Male,0,45010
C026556,18,Female,0,44965
C026557,30,Male,0,44624
C026558,62,Male,0,44523
C026559,39,Female,1,45943
C026560,63,Male,0,44703
C026561,19,Male,1,44273
C026562,48,Female,1,45220
C026563,43,Female,1,44446
C026564,61,Female,0,45072
C026565,26,Male,0,44744
C026566,18,Male,1,44639
C026567,40,Male,1,45204
C026568,64,Male,1,44604
C026569,51,Male,0,45783
C026570,41,Female,0,45864
C026571,41,Male,1,45715
C026572,37,Female,0,44513
C026573,53,Female,0,44428
C026574,27,Female,0,45171
C026575,38,Male,1,44553
C026576,29,Female,0,45220
C026577,33,Female,1,44320
C026578,60,Male,1,45803
C026579,56,Male,0,45360
C026580,28,Male,0,45153
C026581,22,Female,1,45144
C026582,39,Female,1,44748
C026583,68,Male,0,44792
C026584,35,Male,0,45772
C026585,47,Female,0,44570
C026586,25,Male,1,44983
C026587,27,Male,0,44654
C026588,54,Female,0,45510
C026589,54,Male,1,45295
C026590,45,Female,0,45932
C026591,20,Female,0,45931
C026592,34,Male,0,45997
C026593,31,Female,0,44789
C026594,53,Female,0,44460
C026595,64,Male,1,44471
C026596,22,Male,0,45589
C026597,21,Male,1,44930
C026598,25,Male,0,45539
C026599,19,Male,1,44889
C026600,33,Male,1,45427
C026601,54,Male,0,45970
C026602,38,Female,0,44268
C026603,25,Male,1,45604
C026604,24,Male,1,45439
C026605,56,Male,1,44558
C026606,27,Male,0,45680
C026607,38,Male,0,44481
C026608,60,Female,0,45135
C026609,18,Female,1,45128
C026610,47,Female,0,44629
C026611,56,Female,1,45945
C026612,26,Female,1,45792
C026613,49,Female,1,45976
C026614,18,Male,1,44663
C026615,65,Female,1,44495
C026616,44,Female,0,45124
C026617,37,Male,1,44489
C026618,50,Male,1,45896
C026619,36,Male,1,44498
C026620,29,Female,0,44507
C026621,46,Female,0,44501
C026622,23,Male,0,44643
C026623,66,Male,0,44561
C026624,29,Male,1,44504
C026625,18,Male,1,45020
C026626,38,Male,0,45645
C026627,57,Male,0,45809
C026628,36,Female,1,44835
C026629,39,Male,1,44379
C026630,38,Female,1,44884
C026631,55,Female,1,45712
C026632,39,Male,0,45984
C026633,43,Female,1,44882
C026634,44,Female,1,46048
C026635,55,Male,0,45036
C026636,46,Female,1,44536
C026637,37,Male,0,45996
C026638,60,Male,0,45895
C026639,22,Male,0,45893
C026640,23,Male,0,44891
C026641,58,Male,1,45276
C026642,25,Female,1,44404
C026643,49,Male,0,44576
C026644,35,Female,0,46013
C026645,42,Female,1,45769
C026646,57,Male,1,44682
C026647,62,Female,0,45201
C026648,37,Male,0,45163
C026649,59,Male,0,44803
C026650,25,Male,1,45090
C026651,62,Male,1,44759
C026652,65,Male,1,45098
C026653,21,Male,1,45191
C026654,42,Female,0,44752
C026655,28,Female,0,44304
C026656,66,Male,0,44384
C026657,64,Male,0,44367
C026658,48,Female,1,45439
C026659,22,Male,0,44645
C026660,32,Female,0,45978
C026661,48,Male,1,44899
C026662,40,Male,0,45717
C026663,44,Female,1,45847
C026664,66,Female,0,45086
C026665,21,Male,1,45201
C026666,65,Male,0,44271
C026667,18,Female,1,45647
C026668,66,Male,0,44341
C026669,19,Male,0,45184
C026670,36,Male,1,45732
C026671,35,Male,1,44328
C026672,35,Male,1,45157
C026673,43,Male,0,44894
C026674,29,Male,0,45958
C026675,65,Female,0,44900
C026676,65,Male,0,45592
C026677,66,Female,0,44895
C026678,44,Female,0,44832
C026679,67,Female,0,45099
C026680,51,Female,0,45665
C026681,49,Male,1,46084
C026682,41,Female,0,44413
C026683,38,Male,0,45705
C026684,48,Female,1,45984
C026685,20,Male,0,45811
C026686,59,Female,0,45566
C026687,59,Male,1,44357
C026688,34,Female,0,45231
C026689,19,Female,0,44945
C026690,53,Male,0,44425
C026691,63,Male,1,44710
C026692,39,Male,1,44289
C026693,42,Male,0,46065
C026694,64,Male,0,46086
C026695,31,Female,1,44936
C026696,42,Female,1,44711
C026697,56,Female,0,46069
C026698,19,Female,0,45181
C026699,55,Female,1,46039
C026700,36,Female,1,45914
C026701,51,Male,1,45547
C026702,51,Male,0,45467
C026703,31,Male,0,44780
C026704,52,Male,0,45045
C026705,40,Female,0,45767
C026706,70,Male,1,44552
C026707,53,Male,1,44519
C026708,24,Male,0,44644
C026709,47,Male,0,45022
C026710,43,Male,0,46075
C026711,65,Female,0,45696
C026712,69,Male,1,45798
C026713,47,Female,0,45301
C026714,67,Female,1,45299
C026715,34,Male,0,44857
C026716,30,Female,0,45867
C026717,24,Male,0,44967
C026718,41,Male,0,45805
C026719,37,Female,1,45544
C026720,57,Female,1,45811
C026721,64,Female,0,44695
C026722,47,Male,0,45922
C026723,32,Male,0,44627
C026724,51,Male,1,44805
C026725,54,Female,0,44722
C026726,69,Male,1,44579
C026727,23,Female,0,45057
C026728,39,Female,1,44867
C026729,56,Female,1,45621
C026730,23,Female,1,44536
C026731,38,Male,1,45823
C026732,52,Male,0,44652
C026733,58,Female,1,45599
C026734,55,Male,0,44293
C026735,63,Male,0,45295
C026736,24,Male,0,45486
C026737,26,Male,1,45031
C026738,51,Female,0,45277
C026739,35,Female,1,44523
C026740,50,Female,0,45785
C026741,62,Female,1,44859
C026742,38,Female,0,45375
C026743,20,Female,1,45452
C026744,23,Male,0,45307
C026745,40,Male,0,45658
C026746,23,Female,1,44705
C026747,48,Female,0,44372
C026748,19,Male,0,44489
C026749,51,Male,1,45584
C026750,51,Male,1,45583
C026751,43,Male,0,46036
C026752,62,Female,0,45987
C026753,41,Male,0,45805
C026754,36,Male,1,44803
C026755,44,Female,0,45823
C026756,65,Female,1,45076
C026757,37,Male,0,44627
C026758,51,Male,0,45432
C026759,30,Male,1,44701
C026760,20,Female,0,44286
C026761,57,Male,0,44319
C026762,66,Male,1,45192
C026763,36,Male,1,45900
C026764,28,Female,1,44750
C026765,53,Female,0,45985
C026766,21,Female,1,45334
C026767,31,Male,1,45592
C026768,55,Female,1,44366
C026769,24,Male,1,44975
C026770,70,Female,0,44758
C026771,48,Female,1,45388
C026772,70,Female,0,45169
C026773,65,Female,0,45541
C026774,26,Female,0,45259
C026775,67,Female,0,44622
C026776,27,Female,0,45762
C026777,67,Male,0,44529
C026778,40,Male,0,44665
C026779,44,Male,1,44489
C026780,44,Female,0,45653
C026781,62,Female,0,44864
C026782,27,Male,1,45611
C026783,18,Male,1,45226
C026784,65,Male,0,45272
C026785,59,Female,0,45206
C026786,50,Male,1,44861
C026787,43,Female,0,44946
C026788,53,Female,0,44685
C026789,22,Female,0,44666
C026790,50,Female,1,44316
C026791,57,Female,0,45889
C026792,63,Male,1,46005
C026793,41,Female,0,44988
C026794,36,Female,1,45185
C026795,30,Female,1,45951
C026796,68,Female,0,44954
C026797,68,Male,0,44992
C026798,63,Female,1,45210
C026799,27,Male,1,44884
C026800,51,Female,1,44941
C026801,39,Male,1,45458
C026802,41,Female,1,44925
C026803,49,Male,1,44321
C026804,47,Male,0,45909
C026805,21,Female,1,44614
C026806,48,Female,1,45326
C026807,27,Male,0,45797
C026808,68,Female,1,45284
C026809,61,Female,0,45456
C026810,60,Male,0,44313
C026811,33,Female,0,45214
C026812,33,Female,1,44675
C026813,68,Male,1,45137
C026814,63,Female,0,44341
C026815,64,Female,1,45438
C026816,70,Male,0,46043
C026817,56,Female,0,45212
C026818,48,Female,0,45107
C026819,30,Female,0,44985
C026820,32,Female,0,45575
C026821,56,Female,1,44935
C026822,49,Female,1,44276
C026823,70,Male,0,44396
C026824,69,Female,1,45701
C026825,23,Female,1,44300
C026826,31,Male,1,44493
C026827,48,Female,0,44903
C026828,68,Male,1,44431
C026829,29,Female,1,44551
C026830,48,Male,0,45658
C026831,20,Male,1,46030
C026832,20,Female,1,44990
C026833,38,Male,0,44512
C026834,34,Male,0,45015
C026835,18,Male,1,44726
C026836,56,Male,1,45212
C026837,31,Female,1,45431
C026838,69,Male,1,44877
C026839,32,Male,1,44885
C026840,63,Male,0,46053
C026841,69,Female,0,45350
C026842,51,Male,1,45670
C026843,49,Female,1,46011
C026844,39,Male,0,44807
C026845,23,Male,1,45813
C026846,23,Male,1,45855
C026847,29,Female,1,45266
C026848,42,Female,1,44802
C026849,66,Male,1,44847
C026850,63,Male,0,44496
C026851,41,Female,0,44704
C026852,24,Female,0,45424
C026853,64,Female,0,44503
C026854,62,Female,0,44506
C026855,22,Female,1,44569
C026856,63,Female,1,44330
C026857,39,Male,1,44506
C026858,41,Female,1,44984
C026859,19,Female,0,45575
C026860,38,Male,1,44656
C026861,50,Male,0,45370
C026862,40,Male,0,45812
C026863,55,Female,1,44413
C026864,70,Male,1,46038
C026865,47,Female,1,45483
C026866,67,Male,1,45387
C026867,33,Female,0,45174
C026868,55,Male,0,45418
C026869,60,Male,0,44992
C026870,68,Female,0,44911
C026871,64,Female,1,44876
C026872,38,Female,1,45095
C026873,64,Female,0,45897
C026874,47,Female,1,45315
C026875,70,Female,1,44699
C026876,38,Male,0,44375
C026877,24,Female,0,45458
C026878,47,Female,1,45100
C026879,21,Female,0,46060
C026880,44,Male,1,44391
C026881,32,Male,0,45699
C026882,43,Male,1,45795
C026883,27,Female,1,45834
C026884,30,Male,0,45851
C026885,60,Female,1,44473
C026886,18,Female,1,44948
C026887,20,Female,1,45304
C026888,49,Male,0,45526
C026889,31,Male,1,44296
C026890,22,Male,0,44969
C026891,28,Female,1,44892
C026892,54,Female,0,44532
C026893,23,Female,1,44961
C026894,66,Female,0,44285
C026895,60,Female,1,45016
C026896,35,Female,1,44297
C026897,40,Female,1,45811
C026898,59,Female,1,44949
C026899,39,Female,0,44803
C026900,48,Male,0,45949
C026901,61,Male,0,44762
C026902,50,Female,1,46074
C026903,38,Female,1,45412
C026904,26,Female,1,44803
C026905,60,Male,0,44614
C026906,26,Female,1,45474
C026907,43,Female,1,45074
C026908,18,Female,0,45079
C026909,51,Male,1,45973
C026910,22,Female,0,44762
C026911,41,Female,0,45601
C026912,42,Male,1,44457
C026913,66,Female,1,44307
C026914,18,Male,0,44412
C026915,38,Female,0,45444
C026916,68,Male,1,45169
C026917,51,Female,1,44925
C026918,34,Male,1,45159
C026919,44,Male,0,45273
C026920,22,Male,0,44829
C026921,58,Male,1,45158
C026922,56,Male,0,45947
C026923,41,Male,0,44335
C026924,20,Female,1,44674
C026925,26,Male,0,45620
C026926,22,Male,0,44479
C026927,61,Male,0,45758
C026928,52,Male,1,45567
C026929,52,Male,1,45892
C026930,60,Female,1,45316
C026931,39,Female,0,45561
C026932,61,Male,1,45689
C026933,60,Female,1,44741
C026934,56,Male,0,44537
C026935,45,Female,1,44579
C026936,51,Female,1,44979
C026937,19,Male,0,45826
C026938,63,Male,0,45033
C026939,30,Female,0,45836
C026940,27,Male,0,45230
C026941,33,Male,1,44736
C026942,55,Female,0,45903
C026943,36,Female,0,45295
C026944,28,Female,0,45505
C026945,37,Male,0,45123
C026946,27,Female,1,44971
C026947,40,Female,1,45838
C026948,52,Female,0,44329
C026949,55,Male,1,44489
C026950,57,Male,0,45746
C026951,31,Female,0,45500
C026952,39,Male,1,45671
C026953,62,Male,1,45262
C026954,34,Male,0,44306
C026955,38,Male,0,44649
C026956,52,Female,1,44618
C026957,47,Male,0,44737
C026958,60,Female,0,45478
C026959,62,Female,1,45797
C026960,24,Male,1,44465
C026961,54,Female,1,44724
C026962,63,Female,1,45447
C026963,61,Male,1,44876
C026964,18,Male,0,44404
C026965,23,Female,1,44796
C026966,53,Male,1,45816
C026967,59,Male,1,45535
C026968,63,Female,0,44643
C026969,20,Female,0,45538
C026970,23,Male,1,45429
C026971,45,Female,1,45114
C026972,35,Female,1,44275
C026973,56,Female,1,45227
C026974,32,Male,1,44794
C026975,66,Male,1,44660
C026976,61,Male,0,44593
C026977,39,Male,0,45641
C026978,37,Male,0,45954
C026979,19,Female,0,45718
C026980,33,Male,0,44829
C026981,60,Female,1,45640
C026982,29,Female,1,45187
C026983,51,Male,0,44595
C026984,37,Female,0,45467
C026985,63,Male,1,45216
C026986,67,Female,0,45181
C026987,53,Male,0,45526
C026988,20,Male,1,44383
C026989,23,Female,1,44413
C026990,20,Female,0,44521
C026991,35,Female,0,45364
C026992,54,Female,1,45741
C026993,26,Female,1,45391
C026994,61,Male,0,45861
C026995,57,Male,0,44529
C026996,34,Male,0,44966
C026997,19,Female,1,45342
C026998,32,Male,1,45328
C026999,46,Female,1,45289
C027000,30,Male,0,45837
C027001,56,Female,1,45479
C027002,48,Female,1,45152
C027003,23,Male,1,44887
C027004,29,Female,1,44906
C027005,26,Male,1,45058
C027006,32,Female,0,44963
C027007,69,Female,1,45167
C027008,36,Male,0,45873
C027009,53,Female,1,45036
C027010,51,Female,1,46048
C027011,52,Male,0,45075
C027012,33,Female,1,44280
C027013,68,Male,0,44456
C027014,34,Female,0,45598
C027015,65,Male,0,45475
C027016,65,Female,0,46064
C027017,60,Female,0,45997
C027018,48,Female,0,45116
C027019,27,Male,0,45760
C027020,44,Male,0,45755
C027021,44,Male,0,45607
C027022,49,Male,1,44670
C027023,48,Male,1,45930
C027024,34,Female,1,44484
C027025,36,Female,1,45169
C027026,56,Male,1,45562
C027027,30,Female,0,45457
C027028,41,Female,0,45742
C027029,55,Female,0,45787
C027030,34,Female,0,45685
C027031,23,Male,0,45556
C027032,48,Male,0,45296
C027033,43,Female,1,45442
C027034,31,Female,1,45415
C027035,37,Male,0,46065
C027036,57,Male,1,45566
C027037,24,Male,1,44458
C027038,51,Female,1,44559
C027039,46,Male,0,44574
C027040,27,Female,0,45629
C027041,66,Female,1,44804
C027042,53,Male,0,45319
C027043,59,Female,0,44953
C027044,42,Male,0,45995
C027045,45,Female,1,45944
C027046,31,Male,0,45890
C027047,40,Male,0,45473
C027048,61,Male,1,44905
C027049,41,Female,0,44446
C027050,28,Male,1,45078
C027051,32,Female,0,44512
C027052,41,Female,1,45770
C027053,55,Male,1,44555
C027054,29,Female,1,44754
C027055,36,Female,0,44682
C027056,60,Female,1,44861
C027057,32,Female,1,45741
C027058,56,Male,1,45338
C027059,54,Male,0,44424
C027060,27,Male,1,45112
C027061,56,Male,0,45454
C027062,27,Female,0,44358
C027063,44,Male,0,46014
C027064,43,Male,0,45869
C027065,38,Male,0,45218
C027066,19,Female,0,44327
C027067,47,Male,1,45551
C027068,27,Female,1,44278
C027069,22,Female,1,45866
C027070,69,Male,0,44615
C027071,29,Male,1,45498
C027072,47,Female,1,45710
C027073,55,Female,0,46052
C027074,31,Female,1,45636
C027075,68,Male,1,45702
C027076,69,Female,0,45639
C027077,64,Male,0,45421
C027078,41,Male,0,45095
C027079,50,Male,1,45080
C027080,58,Female,0,45654
C027081,28,Male,1,45466
C027082,22,Male,0,44296
C027083,49,Female,0,45524
C027084,63,Female,1,45752
C027085,56,Female,1,45016
C027086,27,Male,1,44690
C027087,62,Female,0,45810
C027088,23,Male,0,45133
C027089,18,Male,0,45479
C027090,64,Female,0,45052
C027091,34,Female,1,44356
C027092,21,Female,0,44798
C027093,37,Male,0,45416
C027094,48,Male,0,45244
C027095,39,Female,1,44910
C027096,66,Female,1,45618
C027097,59,Female,1,44923
C027098,24,Female,0,44334
C027099,60,Male,0,46008
C027100,70,Male,0,45063
C027101,52,Female,0,45369
C027102,24,Female,1,46049
C027103,41,Male,1,44790
C027104,64,Female,1,45444
C027105,38,Female,1,45603
C027106,36,Male,1,45378
C027107,67,Male,1,45495
C027108,62,Male,0,45726
C027109,57,Male,0,45411
C027110,43,Male,1,45400
C027111,60,Female,1,44735
C027112,68,Female,0,45704
C027113,32,Male,0,45054
C027114,42,Male,1,44889
C027115,28,Female,0,45246
C027116,65,Male,0,44596
C027117,35,Male,1,45068
C027118,19,Male,0,45652
C027119,27,Female,0,45289
C027120,19,Female,1,45489
C027121,19,Male,0,45828
C027122,58,Male,0,45852
C027123,28,Male,1,45530
C027124,47,Female,1,45661
C027125,30,Female,1,45873
C027126,32,Female,1,45257
C027127,18,Male,1,44454
C027128,35,Female,1,45565
C027129,18,Male,1,45763
C027130,21,Female,0,44734
C027131,66,Male,0,44880
C027132,58,Female,0,46025
C027133,48,Female,1,44834
C027134,66,Male,1,44721
C027135,61,Female,0,45135
C027136,29,Female,0,44392
C027137,70,Male,0,45064
C027138,59,Male,1,44941
C027139,52,Male,0,44536
C027140,26,Female,0,44545
C027141,41,Male,0,44427
C027142,36,Male,1,45310
C027143,59,Female,0,45368
C027144,41,Female,1,45995
C027145,21,Male,1,46064
C027146,27,Male,0,45536
C027147,39,Male,0,44689
C027148,18,Male,1,44452
C027149,67,Male,0,44405
C027150,19,Male,0,45086
C027151,59,Female,0,45721
C027152,43,Female,1,44962
C027153,57,Male,1,45681
C027154,20,Female,1,45797
C027155,50,Female,1,45003
C027156,48,Female,0,44320
C027157,20,Female,0,44986
C027158,27,Female,0,44263
C027159,47,Male,1,45567
C027160,45,Male,1,44691
C027161,23,Female,1,45689
C027162,59,Female,1,45176
C027163,43,Male,0,45918
C027164,59,Male,1,45626
C027165,34,Female,1,45334
C027166,20,Male,0,45985
C027167,49,Female,0,45284
C027168,61,Male,1,44268
C027169,32,Male,1,44603
C027170,33,Female,1,44685
C027171,46,Male,0,46038
C027172,59,Male,0,45796
C027173,54,Female,0,45124
C027174,22,Male,1,45056
C027175,52,Female,1,44981
C027176,24,Female,0,45536
C027177,27,Male,1,44572
C027178,26,Female,1,44390
C027179,41,Male,0,44473
C027180,64,Female,1,45831
C027181,54,Male,1,45849
C027182,56,Male,0,45749
C027183,22,Male,0,45826
C027184,69,Female,1,45898
C027185,25,Male,0,45961
C027186,45,Male,1,45445
C027187,59,Male,0,45584
C027188,38,Male,0,44634
C027189,48,Male,0,44276
C027190,48,Male,0,45386
C027191,38,Female,0,44525
C027192,54,Female,0,45747
C027193,22,Female,1,44620
C027194,56,Female,0,45481
C027195,50,Male,0,44408
C027196,25,Female,0,44617
C027197,42,Male,1,44611
C027198,65,Female,1,45693
C027199,36,Female,0,45603
C027200,19,Female,0,44644
C027201,62,Male,0,45731
C027202,29,Male,1,45162
C027203,54,Male,0,45422
C027204,55,Female,1,44514
C027205,23,Male,1,45950
C027206,46,Male,1,44580
C027207,66,Female,0,44279
C027208,49,Female,0,44939
C027209,50,Male,0,44333
C027210,39,Female,1,45091
C027211,36,Male,1,45502
C027212,43,Female,0,45567
C027213,51,Female,0,44733
C027214,39,Male,0,45285
C027215,31,Female,0,45660
C027216,63,Male,0,45097
C027217,28,Male,0,45504
C027218,53,Male,0,45552
C027219,38,Male,0,44563
C027220,32,Male,0,45573
C027221,29,Male,0,44425
C027222,38,Female,0,45983
C027223,41,Male,1,44938
C027224,37,Female,1,44562
C027225,30,Male,1,45811
C027226,61,Female,0,45307
C027227,41,Male,1,45119
C027228,19,Male,0,44388
C027229,68,Female,1,45921
C027230,70,Male,0,44731
C027231,27,Female,0,45409
C027232,20,Male,0,46029
C027233,50,Male,0,45700
C027234,59,Female,0,45750
C027235,67,Male,1,44603
C027236,67,Male,1,45606
C027237,48,Female,0,44860
C027238,25,Female,1,44785
C027239,53,Female,0,45260
C027240,67,Female,1,45622
C027241,64,Female,0,45644
C027242,35,Female,1,45169
C027243,54,Male,0,45920
C027244,42,Female,1,45236
C027245,41,Male,0,44830
C027246,56,Male,0,45115
C027247,48,Female,1,45375
C027248,18,Male,0,44922
C027249,60,Female,0,44392
C027250,32,Male,0,45542
C027251,34,Female,0,45639
C027252,44,Female,1,45338
C027253,68,Female,0,44449
C027254,60,Male,0,45481
C027255,58,Female,1,45584
C027256,64,Female,1,45360
C027257,21,Female,1,45020
C027258,54,Female,0,44911
C027259,59,Female,0,45683
C027260,65,Male,0,44645
C027261,38,Male,1,45023
C027262,69,Female,1,44759
C027263,27,Female,1,45557
C027264,51,Male,1,45918
C027265,41,Male,0,45955
C027266,38,Female,1,45354
C027267,52,Male,0,44819
C027268,39,Male,0,44666
C027269,54,Male,1,45705
C027270,22,Male,1,45758
C027271,58,Male,1,45425
C027272,19,Female,0,44844
C027273,18,Female,0,45893
C027274,43,Male,0,45656
C027275,24,Female,0,45495
C027276,48,Female,0,45107
C027277,20,Female,0,45589
C027278,44,Male,1,45970
C027279,27,Female,1,45454
C027280,51,Male,0,44720
C027281,44,Female,0,45973
C027282,28,Male,0,45454
C027283,63,Female,0,45144
C027284,62,Female,1,44832
C027285,29,Male,1,44777
C027286,67,Male,1,44301
C027287,22,Female,0,45222
C027288,26,Female,0,45270
C027289,46,Male,0,44746
C027290,38,Female,1,45964
C027291,38,Female,0,45232
C027292,21,Female,1,44730
C027293,33,Female,1,45427
C027294,49,Male,1,44964
C027295,64,Male,1,44321
C027296,42,Male,1,45780
C027297,44,Male,0,44462
C027298,54,Female,1,45631
C027299,49,Male,0,45868
C027300,63,Female,1,44372
C027301,58,Female,0,44607
C027302,70,Female,0,44736
C027303,64,Female,1,46074
C027304,28,Male,1,44292
C027305,27,Female,0,46037
C027306,29,Male,1,45916
C027307,58,Female,0,46017
C027308,68,Male,0,44544
C027309,33,Female,0,45038
C027310,52,Female,1,45247
C027311,63,Female,1,46062
C027312,64,Female,1,46012
C027313,67,Female,1,44569
C027314,49,Female,1,45527
C027315,32,Female,0,45811
C027316,59,Male,0,44448
C027317,67,Male,1,45064
C027318,55,Female,0,45093
C027319,69,Female,1,45062
C027320,33,Female,1,45624
C027321,30,Male,0,45751
C027322,64,Female,1,45157
C027323,44,Male,0,44291
C027324,40,Female,0,45304
C027325,30,Female,1,44518
C027326,63,Female,1,45493
C027327,43,Female,0,45505
C027328,47,Female,0,45200
C027329,32,Female,0,45529
C027330,37,Male,0,46081
C027331,50,Male,0,44496
C027332,32,Male,1,44707
C027333,49,Male,1,44524
C027334,32,Female,0,45257
C027335,52,Female,0,45925
C027336,32,Female,0,44389
C027337,55,Male,1,45393
C027338,65,Male,0,45973
C027339,49,Male,0,45444
C027340,29,Female,0,44387
C027341,67,Female,0,45719
C027342,52,Female,1,45968
C027343,67,Male,0,44390
C027344,24,Female,1,45617
C027345,30,Male,0,45993
C027346,47,Female,1,44994
C027347,47,Female,1,45499
C027348,20,Female,1,45860
C027349,52,Male,0,44412
C027350,20,Male,0,45975
C027351,57,Male,0,45307
C027352,47,Male,0,45947
C027353,36,Male,1,45895
C027354,35,Male,0,44916
C027355,27,Male,1,44598
C027356,37,Female,1,46082
C027357,23,Male,1,45968
C027358,67,Male,1,45931
C027359,33,Male,1,44483
C027360,56,Male,1,45157
C027361,55,Female,1,44419
C027362,26,Male,1,44378
C027363,47,Male,1,45628
C027364,25,Female,0,44600
C027365,68,Female,0,44564
C027366,41,Male,1,46049
C027367,50,Male,0,44509
C027368,46,Male,0,45308
C027369,29,Female,1,44754
C027370,41,Male,1,44883
C027371,33,Male,0,44713
C027372,60,Male,1,45033
C027373,23,Male,1,45732
C027374,54,Male,1,44497
C027375,52,Female,0,44648
C027376,33,Female,1,44832
C027377,27,Male,1,46047
C027378,70,Female,0,45501
C027379,37,Female,0,44793
C027380,42,Male,0,44728
C027381,67,Female,0,46037
C027382,49,Female,0,44552
C027383,22,Female,0,45052
C027384,39,Female,0,46076
C027385,59,Female,0,44909
C027386,59,Female,1,44348
C027387,33,Male,1,45126
C027388,69,Female,1,45193
C027389,31,Female,0,44990
C027390,49,Male,0,44812
C027391,38,Female,0,45418
C027392,33,Male,0,45586
C027393,19,Male,1,44945
C027394,32,Female,0,45742
C027395,26,Female,1,45147
C027396,67,Female,0,45837
C027397,43,Female,0,44423
C027398,33,Male,1,45474
C027399,35,Female,1,45607
C027400,66,Female,0,45844
C027401,53,Female,0,45477
C027402,19,Male,0,44446
C027403,44,Male,0,45262
C027404,40,Male,0,45376
C027405,21,Male,1,45689
C027406,42,Female,1,45515
C027407,19,Female,1,45851
C027408,69,Male,0,45363
C027409,53,Female,1,45094
C027410,68,Male,1,45542
C027411,22,Female,0,44688
C027412,48,Female,1,44462
C027413,69,Female,1,44656
C027414,46,Female,1,45669
C027415,23,Male,0,44934
C027416,34,Male,1,44667
C027417,29,Male,0,45666
C027418,34,Male,1,44673
C027419,46,Female,0,45031
C027420,33,Male,1,45651
C027421,33,Male,1,44510
C027422,70,Female,0,45866
C027423,44,Male,1,44407
C027424,40,Female,1,45671
C027425,40,Male,1,45552
C027426,66,Male,0,44733
C027427,58,Male,0,45965
C027428,31,Female,1,45571
C027429,27,Female,1,44379
C027430,42,Male,0,45711
C027431,55,Female,1,44286
C027432,30,Female,1,45361
C027433,43,Male,0,44901
C027434,42,Female,0,44669
C027435,26,Male,0,44369
C027436,19,Male,1,44630
C027437,28,Male,1,44791
C027438,56,Female,1,45729
C027439,37,Male,1,44603
C027440,24,Female,0,45819
C027441,30,Female,1,45280
C027442,23,Male,1,45850
C027443,56,Male,1,45009
C027444,54,Male,1,44308
C027445,63,Female,1,44813
C027446,53,Female,1,44858
C027447,31,Female,0,45504
C027448,29,Male,0,45168
C027449,21,Male,0,44590
C027450,38,Female,0,44787
C027451,36,Female,0,44463
C027452,57,Male,0,45126
C027453,62,Male,0,44978
C027454,57,Female,0,45827
C027455,49,Male,0,44678
C027456,52,Female,1,46034
C027457,26,Male,0,45833
C027458,38,Female,1,46068
C027459,18,Female,0,45804
C027460,36,Female,0,44969
C027461,45,Male,0,45316
C027462,35,Female,1,45827
C027463,33,Female,1,45324
C027464,68,Male,1,45413
C027465,60,Male,0,44565
C027466,70,Female,1,44931
C027467,61,Female,0,45603
C027468,58,Female,1,44904
C027469,47,Male,1,45781
C027470,56,Male,0,45817
C027471,46,Female,0,45397
C027472,21,Male,1,44265
C027473,59,Female,0,45654
C027474,30,Female,0,45484
C027475,69,Male,0,44607
C027476,36,Female,0,45382
C027477,38,Female,1,44729
C027478,70,Male,1,45512
C027479,22,Male,1,45539
C027480,36,Female,1,44360
C027481,50,Female,0,45339
C027482,61,Male,0,45685
C027483,25,Female,0,45533
C027484,43,Female,0,44351
C027485,22,Male,0,45116
C027486,64,Female,1,44877
